"","Total.Entries","CS","ID","RD1","RD2","RD3","RD4","RD5","R1","R2","R3","R4","R5","RD_sum","R_sum","CurrentLabel","NextLabel"
"334",2,2,0,0,1,2,3,4,0,2,4,6,8,4,8,0,2
"335",2,2,0,0,1,2,3,4,0,2.25,4.5,6.75,9,4,9,0,1
"336",2,2,0,0,1,2,3,4,0,3.5,7,10.5,14,4,14,0,0
"337",2,2,0,0,1.25,2.5,3.75,5,0,1.75,3.5,5.25,7,5,7,1,1
"338",2,2,0,0,1.25,2.5,3.75,5,0,5.75,11.5,17.25,23,5,23,2,1
"339",2,2,0,0,1.5,3,4.5,6,0,2.75,5.5,8.25,11,6,11,0,1
"340",2,2,0,0,1.75,3.5,5.25,7,0,3.5,7,10.5,14,7,14,1,2
"341",2,2,0,1,1,1,1,1,1,1,1,1,1,2,2,0,0
"342",2,2,0,1,1,1,1,1,1,1,1,1,1,2,2,1,2
"343",2,2,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2
"344",2,2,0,1,1,1,1,1,1,1.25,1.5,1.75,2,2,3,0,0
"345",2,2,0,1,1,1,1,1,1,1.25,1.5,1.75,2,2,3,1,2
"346",2,2,0,1,1,1,1,1,1,1.25,1.5,1.75,2,2,3,2,2
"347",2,2,0,1,1,1,1,1,1,1.5,2,2.5,3,2,4,0,0
"348",2,2,0,1,1,1,1,1,1,1.5,2,2.5,3,2,4,1,0
"349",2,2,0,1,1,1,1,1,1,1.5,2,2.5,3,2,4,2,1
"350",2,2,0,1,1,1,1,1,1,1.75,2.5,3.25,4,2,5,0,2
"351",2,2,0,1,1,1,1,1,1,1.75,2.5,3.25,4,2,5,2,0
"352",2,2,0,1,1,1,1,1,1,2,3,4,5,2,6,2,0
"353",2,2,0,1,1,1,1,1,1,2.75,4.5,6.25,8,2,9,1,0
"354",2,2,0,1,1,1,1,1,1,2.75,4.5,6.25,8,2,9,2,2
"355",2,2,0,1,1,1,1,1,1,3,5,7,9,2,10,2,2
"356",2,2,0,1,1,1,1,1,1,4.75,8.5,12.25,16,2,17,2,0
"357",2,2,0,1,1,1,1,1,1,7.75,14.5,21.25,28,2,29,1,2
"358",2,2,0,1,1,1,1,1,2,2.25,2.5,2.75,3,2,5,0,0
"359",2,2,0,1,1,1,1,1,2,2.25,2.5,2.75,3,2,5,1,2
"360",2,2,0,1,1,1,1,1,2,2.5,3,3.5,4,2,6,0,0
"361",2,2,0,1,1,1,1,1,2,2.75,3.5,4.25,5,2,7,0,0
"362",2,2,0,1,1,1,1,1,2,2.75,3.5,4.25,5,2,7,2,2
"363",2,2,0,1,1,1,1,1,2,3,4,5,6,2,8,0,0
"364",2,2,0,1,1,1,1,1,3,3.5,4,4.5,5,2,8,0,2
"365",2,2,0,1,1,1,1,1,3,4,5,6,7,2,10,1,0
"366",2,2,0,1,1,1,1,1,4,4.5,5,5.5,6,2,10,0,2
"367",2,2,0,1,1,1,1,1,5,5.5,6,6.5,7,2,12,1,2
"368",2,2,0,1,1,1,1,1,12,13,14,15,16,2,28,0,0
"369",2,2,0,1,1,1,1,1,60,60.5,61,61.5,62,2,122,2,1
"370",2,2,0,1,1.25,1.5,1.75,2,1,1.25,1.5,1.75,2,3,3,1,0
"371",2,2,0,1,1.25,1.5,1.75,2,1,1.25,1.5,1.75,2,3,3,2,2
"372",2,2,0,1,1.25,1.5,1.75,2,1,1.5,2,2.5,3,3,4,0,0
"373",2,2,0,1,1.25,1.5,1.75,2,1,1.5,2,2.5,3,3,4,1,1
"374",2,2,0,1,1.25,1.5,1.75,2,1,1.5,2,2.5,3,3,4,2,2
"375",2,2,0,1,1.25,1.5,1.75,2,1,1.75,2.5,3.25,4,3,5,0,2
"376",2,2,0,1,1.25,1.5,1.75,2,1,1.75,2.5,3.25,4,3,5,1,1
"377",2,2,0,1,1.25,1.5,1.75,2,1,1.75,2.5,3.25,4,3,5,2,1
"378",2,2,0,1,1.25,1.5,1.75,2,1,2,3,4,5,3,6,0,0
"379",2,2,0,1,1.25,1.5,1.75,2,1,2,3,4,5,3,6,2,2
"380",2,2,0,1,1.25,1.5,1.75,2,1,2.25,3.5,4.75,6,3,7,0,1
"381",2,2,0,1,1.25,1.5,1.75,2,1,2.5,4,5.5,7,3,8,0,1
"382",2,2,0,1,1.25,1.5,1.75,2,1,2.5,4,5.5,7,3,8,2,2
"383",2,2,0,1,1.25,1.5,1.75,2,1,2.75,4.5,6.25,8,3,9,2,2
"384",2,2,0,1,1.25,1.5,1.75,2,1,3.5,6,8.5,11,3,12,0,0
"385",2,2,0,1,1.25,1.5,1.75,2,1,5.75,10.5,15.25,20,3,21,2,2
"386",2,2,0,1,1.25,1.5,1.75,2,2,2.25,2.5,2.75,3,3,5,1,0
"387",2,2,0,1,1.25,1.5,1.75,2,2,2.5,3,3.5,4,3,6,1,0
"388",2,2,0,1,1.25,1.5,1.75,2,2,2.5,3,3.5,4,3,6,2,2
"389",2,2,0,1,1.25,1.5,1.75,2,2,2.75,3.5,4.25,5,3,7,2,0
"390",2,2,0,1,1.25,1.5,1.75,2,4,4.75,5.5,6.25,7,3,11,0,2
"391",2,2,0,1,1.25,1.5,1.75,2,8,9.25,10.5,11.75,13,3,21,2,0
"392",2,2,0,1,1.5,2,2.5,3,1,1.5,2,2.5,3,4,4,1,2
"393",2,2,0,1,1.5,2,2.5,3,1,2,3,4,5,4,6,1,2
"394",2,2,0,1,1.5,2,2.5,3,1,2,3,4,5,4,6,2,2
"395",2,2,0,1,1.5,2,2.5,3,1,2.25,3.5,4.75,6,4,7,1,1
"396",2,2,0,1,1.5,2,2.5,3,1,2.5,4,5.5,7,4,8,1,0
"397",2,2,0,1,1.5,2,2.5,3,1,3.5,6,8.5,11,4,12,0,2
"398",2,2,0,1,1.5,2,2.5,3,1,8.5,16,23.5,31,4,32,2,0
"399",2,2,0,1,1.5,2,2.5,3,3,3,3,3,3,4,6,2,1
"400",2,2,0,1,1.75,2.5,3.25,4,1,2,3,4,5,5,6,0,2
"401",2,2,0,1,1.75,2.5,3.25,4,1,5,9,13,17,5,18,1,0
"402",2,2,0,1,2,3,4,5,3,3.5,4,4.5,5,6,8,0,2
"403",2,2,0,1,2.25,3.5,4.75,6,2,4.25,6.5,8.75,11,7,13,2,2
"404",2,2,0,2,2,2,2,2,2,2,2,2,2,4,4,1,2
"405",2,2,0,2,2,2,2,2,2,3.75,5.5,7.25,9,4,11,0,1
"406",2,2,0,2,2,2,2,2,2,4.5,7,9.5,12,4,14,2,1
"407",2,2,0,2,2,2,2,2,4,4.5,5,5.5,6,4,10,1,1
"408",2,2,0,2,2.25,2.5,2.75,3,2,2.25,2.5,2.75,3,5,5,0,1
"409",2,2,0,2,2.25,2.5,2.75,3,4,5.25,6.5,7.75,9,5,13,0,1
"410",2,2,0,2,2.25,2.5,2.75,3,5,5.75,6.5,7.25,8,5,13,0,0
"411",2,2,0,2,2.75,3.5,4.25,5,6,6.25,6.5,6.75,7,7,13,1,1
"412",2,2,0,3,3,3,3,3,3,6,9,12,15,6,18,0,0
"413",2,2,0,3,3.25,3.5,3.75,4,3,5,7,9,11,7,14,2,2
"414",2,2,0,3,3.25,3.5,3.75,4,4,4.75,5.5,6.25,7,7,11,1,2
"415",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"416",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"417",3,0,3,0,0,0,0.5,1,0,0,0,0.5,1,1,1,0,0
"418",3,0,3,0,0,0,2,4,0,0,0,2,4,4,4,2,2
"419",3,0,3,0,0,0,2.5,5,0,0,0,2.5,5,5,5,2,0
"420",3,0,3,0,0.5,1,1,1,0,0.5,1,1,1,2,2,2,2
"421",3,0,3,0,1,2,3,4,0,1,2,3,4,6,6,0,0
"422",3,0,3,0,1,2,3,4,0,1,2,6.5,11,6,13,0,2
"423",3,0,3,0,1.5,3,4,5,0,3,6,7,8,8,14,0,0
"424",3,0,3,0,2,4,4.5,5,0,2.5,5,6,7,9,12,0,2
"425",3,0,3,0,2,4,4.5,5,0,3,6,11.5,17,9,23,1,2
"426",3,0,3,0,2.5,5,5,5,0,2.5,5,5.5,6,10,11,2,0
"427",3,0,3,1,1,1,1.5,2,2,2,2,2.5,3,4,7,2,0
"428",3,0,3,1,1,1,2,3,1,2,3,3,3,5,7,0,2
"429",3,0,3,2,2.5,3,5.5,8,2,2.5,3,13,23,13,28,1,0
"430",3,0,3,2,3,4,4,4,3,3.5,4,4,4,10,11,0,0
"431",3,0,3,2,3.5,5,5,5,3,4,5,17.5,30,12,38,0,2
"432",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"433",3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"434",3,1,2,0,0,0,0.5,1,0,0,0,0.5,1,1,1,0,2
"435",3,1,2,0,0,0,0.5,1,0,0,0,1,2,1,2,0,2
"436",3,1,2,0,0,0,2,4,0,0,0,4,8,4,8,1,0
"437",3,1,2,0,0,0,4,8,0,0,0,4.5,9,8,9,2,1
"438",3,1,2,0,0.5,1,1,1,0,0.5,1,1.5,2,2,3,0,0
"439",3,1,2,0,0.5,1,1,1,0,0.5,1,24,47,2,48,0,0
"440",3,1,2,0,0.5,1,1.5,2,0,1.5,3,4,5,3,8,1,2
"441",3,1,2,0,0.5,1,2.5,4,0,0.5,1,2.5,4,5,5,0,0
"442",3,1,2,0,0.5,1,4,7,0,0.5,1,12,23,8,24,0,0
"443",3,1,2,0,0.5,1,5.5,10,0,1.5,3,8,13,11,16,2,2
"444",3,1,2,0,1,2,2,2,0,1,2,2,2,4,4,0,0
"445",3,1,2,0,1,2,4,6,0,5.5,11,17,23,8,34,1,2
"446",3,1,2,0,1,2,5,8,0,1,2,5,8,10,10,1,1
"447",3,1,2,0,4,8,9,10,0,9,18,21.5,25,18,43,2,0
"448",3,1,2,0,4.5,9,10,11,0,8,16,30.5,45,20,61,0,0
"449",3,1,2,0,8,16,16.5,17,0,13.5,27,50.5,74,33,101,0,1
"450",3,1,2,1,1.5,2,3,4,1,2.5,4,4.5,5,7,10,2,0
"451",3,1,2,2,2.5,3,10,17,9,13,17,21,25,22,51,1,2
"452",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"454",3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"455",3,2,1,0,0,0,0.5,1,0,0,0,0.5,1,1,1,0,0
"456",3,2,1,0,0,0,0.5,1,0,0,0,0.5,1,1,1,1,1
"457",3,2,1,0,0,0,0.5,1,0,0,0,0.5,1,1,1,2,1
"458",3,2,1,0,0,0,0.5,1,0,0,0,1,2,1,2,2,0
"459",3,2,1,0,0,0,1,2,0,0,0,1,2,2,2,1,0
"460",3,2,1,0,0,0,1,2,0,0,0,1,2,2,2,2,2
"461",3,2,1,0,0,0,1,2,0,6,12,12,12,2,24,0,2
"462",3,2,1,0,0,0,1.5,3,0,0,0,6.5,13,3,13,1,2
"463",3,2,1,0,0,0,1.5,3,0,0,0,12.5,25,3,25,1,2
"464",3,2,1,0,0,0,2,4,0,0,0,2.5,5,4,5,2,2
"465",3,2,1,0,0,0,2.5,5,0,0,0,2.5,5,5,5,2,0
"466",3,2,1,0,0,0,2.5,5,0,0,0,3.5,7,5,7,2,0
"467",3,2,1,0,0,0,2.5,5,0,0,0,4.5,9,5,9,2,2
"468",3,2,1,0,0,0,10,20,0,0,0,20,40,20,40,1,2
"469",3,2,1,0,0,0,11,22,0,0,0,56,112,22,112,1,1
"470",3,2,1,0,0.5,1,1,1,0,0.5,1,2,3,2,4,1,2
"471",3,2,1,0,0.5,1,1,1,0,0.5,1,7,13,2,14,2,2
"472",3,2,1,0,0.5,1,1,1,1,2,3,3,3,2,7,0,0
"473",3,2,1,0,0.5,1,1.5,2,0,0.5,1,2.5,4,3,5,0,0
"474",3,2,1,0,0.5,1,1.5,2,0,0.5,1,4,7,3,8,2,2
"475",3,2,1,0,0.5,1,1.5,2,0,1,2,4.5,7,3,9,0,0
"476",3,2,1,0,0.5,1,1.5,2,0,1,2,5,8,3,10,0,0
"477",3,2,1,0,0.5,1,1.5,2,0,1.5,3,3,3,3,6,0,0
"478",3,2,1,0,0.5,1,1.5,2,0,1.5,3,4,5,3,8,0,0
"479",3,2,1,0,0.5,1,2,3,0,0.5,1,2,3,4,4,0,1
"480",3,2,1,0,0.5,1,2,3,0,0.5,1,2,3,4,4,1,2
"481",3,2,1,0,0.5,1,2,3,0,0.5,1,3.5,6,4,7,0,2
"482",3,2,1,0,0.5,1,2,3,0,1,2,4,6,4,8,0,1
"483",3,2,1,0,0.5,1,2.5,4,0,0.5,1,3.5,6,5,7,2,0
"484",3,2,1,0,0.5,1,2.5,4,0,0.5,1,5,9,5,10,1,1
"485",3,2,1,0,0.5,1,2.5,4,0,0.5,1,5.5,10,5,11,2,0
"486",3,2,1,0,0.5,1,2.5,4,0,0.5,1,9,17,5,18,0,2
"487",3,2,1,0,0.5,1,2.5,4,0,1,2,4,6,5,8,2,0
"488",3,2,1,0,0.5,1,3,5,0,0.5,1,3.5,6,6,7,0,0
"489",3,2,1,0,0.5,1,3,5,0,0.5,1,5.5,10,6,11,1,0
"490",3,2,1,0,0.5,1,3,5,0,0.5,1,5.5,10,6,11,2,0
"491",3,2,1,0,0.5,1,3,5,0,0.5,1,7.5,14,6,15,0,0
"492",3,2,1,0,0.5,1,4,7,0,0.5,1,8.5,16,8,17,1,0
"493",3,2,1,0,0.5,1,4,7,0,0.5,1,22.5,44,8,45,0,2
"494",3,2,1,0,0.5,1,4,7,0,1.5,3,13.5,24,8,27,0,2
"495",3,2,1,0,1,2,2.5,3,0,1,2,4.5,7,5,9,1,1
"496",3,2,1,0,1,2,2.5,3,0,1.5,3,3,3,5,6,0,1
"497",3,2,1,0,1,2,3,4,0,1,2,3.5,5,6,7,0,0
"498",3,2,1,0,1,2,7,12,0,1,2,26,50,14,52,1,2
"499",3,2,1,1,1,1,1,1,1,1,1,3.5,6,3,8,2,1
"500",3,2,1,1,1,1,1.5,2,1,1,1,1.5,2,4,4,1,2
"501",3,2,1,1,1,1,2,3,1,1.5,2,3,4,5,7,1,2
"502",3,2,1,1,1,1,2,3,1,2,3,5.5,8,5,12,1,2
"503",3,2,1,1,1.5,2,2.5,3,1,1.5,2,3,4,6,7,0,2
"504",3,2,1,1,1.5,2,2.5,3,1,1.5,2,6.5,11,6,14,2,0
"505",3,2,1,1,1.5,2,2.5,3,2,3,4,8.5,13,6,19,0,1
"506",3,2,1,1,2,3,4.5,6,1,3,5,12,19,10,25,1,2
"507",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"509",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"510",3,3,0,0,0,0,0.5,1,0,0,0,0.5,1,1,1,0,0
"511",3,3,0,0,0,0,0.5,1,0,0,0,0.5,1,1,1,1,2
"512",3,3,0,0,0,0,0.5,1,0,0,0,0.5,1,1,1,2,2
"513",3,3,0,0,0,0,0.5,1,0,0,0,1,2,1,2,0,0
"514",3,3,0,0,0,0,0.5,1,0,0,0,1,2,1,2,1,0
"515",3,3,0,0,0,0,0.5,1,0,0,0,1,2,1,2,2,1
"516",3,3,0,0,0,0,0.5,1,0,0,0,1.5,3,1,3,0,0
"517",3,3,0,0,0,0,0.5,1,0,0,0,1.5,3,1,3,1,0
"518",3,3,0,0,0,0,0.5,1,0,0,0,1.5,3,1,3,2,2
"519",3,3,0,0,0,0,0.5,1,0,0,0,2,4,1,4,0,1
"520",3,3,0,0,0,0,0.5,1,0,0,0,2,4,1,4,1,2
"521",3,3,0,0,0,0,0.5,1,0,0,0,2,4,1,4,2,2
"522",3,3,0,0,0,0,0.5,1,0,0,0,2.5,5,1,5,0,2
"523",3,3,0,0,0,0,0.5,1,0,0,0,2.5,5,1,5,1,1
"524",3,3,0,0,0,0,0.5,1,0,0,0,2.5,5,1,5,2,0
"525",3,3,0,0,0,0,0.5,1,0,0,0,3,6,1,6,1,0
"526",3,3,0,0,0,0,0.5,1,0,0,0,3.5,7,1,7,2,2
"527",3,3,0,0,0,0,0.5,1,0,0,0,5,10,1,10,2,1
"528",3,3,0,0,0,0,0.5,1,0,0,0,6.5,13,1,13,2,2
"529",3,3,0,0,0,0,1,2,0,0,0,1,2,2,2,0,1
"530",3,3,0,0,0,0,1,2,0,0,0,1,2,2,2,1,1
"531",3,3,0,0,0,0,1,2,0,0,0,1,2,2,2,2,0
"532",3,3,0,0,0,0,1,2,0,0,0,1.5,3,2,3,1,1
"533",3,3,0,0,0,0,1,2,0,0,0,1.5,3,2,3,2,1
"534",3,3,0,0,0,0,1,2,0,0,0,2,4,2,4,1,2
"535",3,3,0,0,0,0,1,2,0,0,0,2,4,2,4,2,1
"536",3,3,0,0,0,0,1,2,0,0,0,2.5,5,2,5,0,2
"537",3,3,0,0,0,0,1,2,0,0,0,2.5,5,2,5,1,1
"538",3,3,0,0,0,0,1,2,0,0,0,2.5,5,2,5,2,1
"539",3,3,0,0,0,0,1,2,0,0,0,3,6,2,6,1,0
"540",3,3,0,0,0,0,1,2,0,0,0,3,6,2,6,2,1
"541",3,3,0,0,0,0,1,2,0,0,0,3.5,7,2,7,1,0
"542",3,3,0,0,0,0,1,2,0,0,0,4,8,2,8,2,0
"543",3,3,0,0,0,0,1,2,0,0,0,5,10,2,10,0,0
"544",3,3,0,0,0,0,1,2,0,0,0,5.5,11,2,11,2,2
"545",3,3,0,0,0,0,1,2,0,0,0,6,12,2,12,2,0
"546",3,3,0,0,0,0,1,2,0,0,0,10,20,2,20,0,1
"547",3,3,0,0,0,0,1,2,0,0,0,15.5,31,2,31,1,2
"548",3,3,0,0,0,0,1.5,3,0,0,0,1.5,3,3,3,0,2
"549",3,3,0,0,0,0,1.5,3,0,0,0,1.5,3,3,3,1,2
"550",3,3,0,0,0,0,1.5,3,0,0,0,2.5,5,3,5,2,2
"551",3,3,0,0,0,0,1.5,3,0,0,0,4.5,9,3,9,1,1
"552",3,3,0,0,0,0,1.5,3,0,0,0,8.5,17,3,17,1,1
"553",3,3,0,0,0,0,2,4,0,0,0,2,4,4,4,1,2
"554",3,3,0,0,0,0,2,4,0,0,0,3.5,7,4,7,0,2
"555",3,3,0,0,0,0,2,4,0,0,0,13,26,4,26,1,2
"556",3,3,0,0,0,0,4,8,0,0,0,6.5,13,8,13,2,2
"557",3,3,0,0,0.5,1,1,1,0,0.5,1,1,1,2,2,0,0
"558",3,3,0,0,0.5,1,1,1,0,0.5,1,1,1,2,2,1,1
"559",3,3,0,0,0.5,1,1,1,0,0.5,1,1,1,2,2,2,1
"560",3,3,0,0,0.5,1,1,1,0,0.5,1,1.5,2,2,3,0,1
"561",3,3,0,0,0.5,1,1,1,0,0.5,1,1.5,2,2,3,1,0
"562",3,3,0,0,0.5,1,1,1,0,0.5,1,1.5,2,2,3,2,1
"563",3,3,0,0,0.5,1,1,1,0,0.5,1,2,3,2,4,0,0
"564",3,3,0,0,0.5,1,1,1,0,0.5,1,2,3,2,4,1,0
"565",3,3,0,0,0.5,1,1,1,0,0.5,1,2,3,2,4,2,0
"566",3,3,0,0,0.5,1,1,1,0,0.5,1,2.5,4,2,5,0,1
"567",3,3,0,0,0.5,1,1,1,0,0.5,1,2.5,4,2,5,2,2
"568",3,3,0,0,0.5,1,1,1,0,0.5,1,6.5,12,2,13,2,0
"569",3,3,0,0,0.5,1,1,1,0,0.5,1,7,13,2,14,1,2
"570",3,3,0,0,0.5,1,1,1,0,0.5,1,8.5,16,2,17,1,1
"571",3,3,0,0,0.5,1,1,1,0,1,2,2,2,2,4,2,0
"572",3,3,0,0,0.5,1,1,1,0,1,2,2.5,3,2,5,2,2
"573",3,3,0,0,0.5,1,1,1,0,1,2,3,4,2,6,0,0
"574",3,3,0,0,0.5,1,1,1,0,1,2,3,4,2,6,1,0
"575",3,3,0,0,0.5,1,1,1,0,1,2,3,4,2,6,2,2
"576",3,3,0,0,0.5,1,1,1,0,1,2,4,6,2,8,0,0
"577",3,3,0,0,0.5,1,1,1,0,1,2,4,6,2,8,1,1
"578",3,3,0,0,0.5,1,1,1,0,1,2,4,6,2,8,2,0
"579",3,3,0,0,0.5,1,1,1,0,1,2,11,20,2,22,1,1
"580",3,3,0,0,0.5,1,1,1,0,1.5,3,4,5,2,8,0,0
"581",3,3,0,0,0.5,1,1,1,0,1.5,3,8,13,2,16,1,1
"582",3,3,0,0,0.5,1,1,1,0,2,4,5,6,2,10,0,2
"583",3,3,0,0,0.5,1,1,1,0,2.5,5,8,11,2,16,1,1
"584",3,3,0,0,0.5,1,1.5,2,0,0.5,1,1.5,2,3,3,0,0
"585",3,3,0,0,0.5,1,1.5,2,0,0.5,1,1.5,2,3,3,1,2
"586",3,3,0,0,0.5,1,1.5,2,0,0.5,1,1.5,2,3,3,2,0
"587",3,3,0,0,0.5,1,1.5,2,0,0.5,1,2,3,3,4,0,1
"588",3,3,0,0,0.5,1,1.5,2,0,0.5,1,2,3,3,4,2,2
"589",3,3,0,0,0.5,1,1.5,2,0,0.5,1,2.5,4,3,5,0,2
"590",3,3,0,0,0.5,1,1.5,2,0,0.5,1,2.5,4,3,5,2,1
"591",3,3,0,0,0.5,1,1.5,2,0,0.5,1,3,5,3,6,1,0
"592",3,3,0,0,0.5,1,1.5,2,0,0.5,1,5,9,3,10,0,2
"593",3,3,0,0,0.5,1,1.5,2,0,0.5,1,6,11,3,12,2,2
"594",3,3,0,0,0.5,1,1.5,2,0,0.5,1,13,25,3,26,0,0
"595",3,3,0,0,0.5,1,1.5,2,0,1,2,2,2,3,4,0,0
"596",3,3,0,0,0.5,1,1.5,2,0,1,2,2,2,3,4,2,2
"597",3,3,0,0,0.5,1,1.5,2,0,1,2,3,4,3,6,2,1
"598",3,3,0,0,0.5,1,1.5,2,0,1,2,3.5,5,3,7,0,0
"599",3,3,0,0,0.5,1,1.5,2,0,1,2,4,6,3,8,1,0
"600",3,3,0,0,0.5,1,1.5,2,0,1,2,4,6,3,8,2,2
"601",3,3,0,0,0.5,1,1.5,2,0,1,2,5,8,3,10,2,0
"602",3,3,0,0,0.5,1,1.5,2,0,1.5,3,4,5,3,8,0,2
"603",3,3,0,0,0.5,1,1.5,2,0,1.5,3,4,5,3,8,2,2
"604",3,3,0,0,0.5,1,1.5,2,0,1.5,3,4.5,6,3,9,0,0
"605",3,3,0,0,0.5,1,1.5,2,0,2.5,5,7,9,3,14,2,1
"606",3,3,0,0,0.5,1,1.5,2,0,4,8,24,40,3,48,1,0
"607",3,3,0,0,0.5,1,1.5,2,0,7,14,14.5,15,3,29,2,2
"608",3,3,0,0,0.5,1,2,3,0,0.5,1,2,3,4,4,0,2
"609",3,3,0,0,0.5,1,2,3,0,0.5,1,2,3,4,4,1,0
"610",3,3,0,0,0.5,1,2,3,0,0.5,1,3,5,4,6,0,0
"611",3,3,0,0,0.5,1,2,3,0,0.5,1,3,5,4,6,1,0
"612",3,3,0,0,0.5,1,2,3,0,0.5,1,3,5,4,6,2,0
"613",3,3,0,0,0.5,1,2,3,0,0.5,1,3.5,6,4,7,0,2
"614",3,3,0,0,0.5,1,2,3,0,0.5,1,3.5,6,4,7,1,1
"615",3,3,0,0,0.5,1,2,3,0,0.5,1,7.5,14,4,15,2,2
"616",3,3,0,0,0.5,1,2,3,0,0.5,1,14,27,4,28,2,1
"617",3,3,0,0,0.5,1,2,3,0,1,2,4,6,4,8,2,0
"618",3,3,0,0,0.5,1,2,3,0,2,4,5,6,4,10,1,2
"619",3,3,0,0,0.5,1,2,3,0,2.5,5,6,7,4,12,2,1
"620",3,3,0,0,0.5,1,2,3,0,2.5,5,7.5,10,4,15,2,0
"621",3,3,0,0,0.5,1,2,3,0,4,8,10.5,13,4,21,1,1
"622",3,3,0,0,0.5,1,2.5,4,0,0.5,1,3,5,5,6,0,0
"623",3,3,0,0,0.5,1,2.5,4,0,0.5,1,5,9,5,10,0,0
"624",3,3,0,0,0.5,1,2.5,4,0,0.5,1,5,9,5,10,1,1
"625",3,3,0,0,0.5,1,3,5,0,0.5,1,4,7,6,8,1,1
"626",3,3,0,0,0.5,1,3,5,0,0.5,1,5,9,6,10,0,2
"627",3,3,0,0,0.5,1,3,5,0,1,2,3.5,5,6,7,0,0
"628",3,3,0,0,0.5,1,4.5,8,0,0.5,1,4.5,8,9,9,0,0
"629",3,3,0,0,1,2,2,2,0,1,2,5.5,9,4,11,1,2
"630",3,3,0,0,1,2,2,2,0,1.5,3,3,3,4,6,1,2
"631",3,3,0,0,1,2,2,2,0,2,4,4.5,5,4,9,1,0
"632",3,3,0,0,1,2,2.5,3,0,1,2,2.5,3,5,5,2,0
"633",3,3,0,0,1,2,2.5,3,0,1,2,3,4,5,6,1,0
"634",3,3,0,0,1,2,2.5,3,0,1,2,3.5,5,5,7,1,0
"635",3,3,0,0,1,2,2.5,3,0,1.5,3,8.5,14,5,17,1,1
"636",3,3,0,0,1,2,3,4,0,1,2,3.5,5,6,7,0,2
"637",3,3,0,0,1,2,4,6,0,1,2,11.5,21,8,23,0,2
"638",3,3,0,1,1,1,1,1,1,1,1,1,1,3,3,0,0
"639",3,3,0,1,1,1,1,1,1,1,1,1,1,3,3,1,1
"640",3,3,0,1,1,1,1,1,1,1,1,1.5,2,3,4,2,2
"641",3,3,0,1,1,1,1,1,1,1,1,2,3,3,5,0,0
"642",3,3,0,1,1,1,1,1,1,1,1,2,3,3,5,1,2
"643",3,3,0,1,1,1,1,1,1,1,1,2,3,3,5,2,0
"644",3,3,0,1,1,1,1,1,1,1,1,2.5,4,3,6,2,0
"645",3,3,0,1,1,1,1,1,1,1,1,3,5,3,7,1,2
"646",3,3,0,1,1,1,1,1,1,1,1,3.5,6,3,8,1,0
"647",3,3,0,1,1,1,1,1,1,1,1,7,13,3,15,1,0
"648",3,3,0,1,1,1,1,1,1,1.5,2,2.5,3,3,6,1,1
"649",3,3,0,1,1,1,1,1,1,1.5,2,3,4,3,7,0,2
"650",3,3,0,1,1,1,1,1,1,2,3,3,3,3,7,1,2
"651",3,3,0,1,1,1,1,1,1,2,3,3.5,4,3,8,0,1
"652",3,3,0,1,1,1,1,1,1,2,3,4,5,3,9,0,2
"653",3,3,0,1,1,1,1,1,1,2,3,4,5,3,9,1,2
"654",3,3,0,1,1,1,1,1,1,2,3,4,5,3,9,2,0
"655",3,3,0,1,1,1,1,1,1,2,3,6,9,3,13,2,2
"656",3,3,0,1,1,1,1,1,2,4.5,7,8,9,3,18,1,2
"657",3,3,0,1,1,1,1,1,3,5,7,8.5,10,3,20,2,1
"658",3,3,0,1,1,1,1,1,4,7,10,12,14,3,28,0,2
"659",3,3,0,1,1,1,1,1,7,10,13,17,21,3,41,0,0
"660",3,3,0,1,1,1,1.5,2,1,1.5,2,2.5,3,4,6,2,0
"661",3,3,0,1,1,1,1.5,2,1,1.5,2,4.5,7,4,10,0,2
"662",3,3,0,1,1,1,1.5,2,1,2,3,3.5,4,4,8,0,0
"663",3,3,0,1,1,1,1.5,2,1,2,3,4,5,4,9,0,1
"664",3,3,0,1,1,1,1.5,2,1,2,3,4.5,6,4,10,0,1
"665",3,3,0,1,1,1,1.5,2,2,2.5,3,3.5,4,4,9,2,2
"666",3,3,0,1,1,1,1.5,2,2,4,6,7.5,9,4,17,1,0
"667",3,3,0,1,1,1,1.5,2,3,4,5,13.5,22,4,30,0,2
"668",3,3,0,1,1,1,1.5,2,3,7.5,12,12.5,13,4,28,1,0
"669",3,3,0,1,1,1,2,3,1,1,1,3,5,5,7,0,1
"670",3,3,0,1,1,1,2,3,1,1,1,3.5,6,5,8,0,2
