"","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W30","W31","W32","W33","W34","W35","W36","W37","W38","W39","W40","W41","W42","W43","W44","W45","W46","W47","W48","W49","W50","W51","W52","W53","W54","W55","W56","W57","W58","W59","W60","W61","W62","W63","W64","W65","W66","W67","W68","W69","W70","W71","W72","W73","W74","W75","W76","W77","W78","W79","W80","W81","W82","W83","W84","W85","W86","W87","W88","W89","W90","W91","W92","W93","W94","W95","W96","W97","W98","W99","W100","CurrentLabel","NextLabel"
"4824",0.0118169223455543,0.0826914507719061,0.010449688824076,0.0254675998073256,0.0115082125197798,0.0158914950474535,0.0150572036461427,0.00869545493126945,0.00776170906609183,0.00139108589515451,0.0047712280546329,0.00557651971497996,0.00273767339020776,0.00876952986520293,0.0122457351542157,0,0.00912603193321528,0.00170647001496938,0.00131910082193089,0.0050367634651458,0.00810440793391165,0.0633825604524161,0.00616158507154496,0.00436646782984505,0.00417890045245468,0.00529023020477631,0.00516111217902747,0.00281017311260531,0.00491064948681934,0.00158693169892671,0.00775167872643819,0.0057417902341362,0.00665630998419599,0,0.0122018544612214,0.0153855734811831,0.0131543643947041,0.0146980793721175,0.00590407945993102,0.00383114550305491,0.0140295026655449,0,0,0.00352596399639453,0.00600534572717344,0.0015822029651828,0,0,0.00275237588353289,0.00304606250224909,0.00498374604160434,0,0.00146774744072968,0.00324654050200085,0.00303729464500603,0.0138671903434788,0.00423504518335047,0.00530654284056133,0,0.00334859749295807,0,0.0112653396350855,0.00212198791988027,0.0602667028691893,0,0,0.0066346510901315,0,0.00719521981230865,0,0.00213552782137463,0.0193515786065876,0,0.00443430221166972,0.0114048228553697,0.0100647875144436,0,0,0.00440324232218905,0.00764825127777561,0.0061631957082128,0.00484027664816277,0,0.0030155727334922,0.00950738406786241,0.00181419317677862,0,0,0.00649308100400169,0,0.00245880759793029,0.00168222702229464,0.0015635492955572,0.00324654050200085,0.00309060014713791,0.0081411806011384,0.00160611685751118,0.00730798021928007,0,0.00450400929538008,0,0
"4825",0.0118171697622741,0,0.0102839457254843,0.00383426943768804,0.00688885184632302,0,0.00720312459187854,0.011236932401558,0.0014784970076077,0.00963786112200197,0.00846055553472181,0.00188682411720478,0.018401970053119,0.0136291984195022,0.00696892197294118,0.00193795988075153,0.00746098230410665,0.00607352868461859,0.00346711239219599,0.00463070195243462,0.0167589468886249,0,0.00419278426139105,0,0.00451186720944437,0.00152795212516814,0.00844895014015942,0,0.0109183667631267,0.00538233696502198,0.0203477099626663,0.00477996288121903,0.0116544334285758,0.00610270134207624,0.0113909959567061,0.00742999683659411,0.00505028972258527,0.00676016241298236,0.0134358959130612,0.00298015008888147,0.0126238636578465,0.00219688366565814,0.00571570111082226,0.0128255519403348,0.00343671184988421,0.00181220080474772,0.0056245365620855,0,0.00450541820629711,0.00179113308286199,0,0.00619826090088807,0.00526413712760297,0,0,0.00544117483939802,0,0.0184860693114394,0.00239030822613659,0,0,0.00802048483637069,0,0.00192576207095907,0,0,0.00209283652300953,0.00942584647055425,0.00388647851213541,0,0.00450523466649046,0.0120669726274501,0,0.00638759379785095,0.00662476114044228,0,0.00220870557579096,0.00580862112722253,0.00172247571114149,0.00358226616572399,0.00670224601791469,0.00908390551046342,0.00582971776820311,0.00385152414191814,0.0105712678219057,0.00758057927412035,0.00227541547894081,0.00246968449734895,0,0.00272296569159056,0,0.00551072022641228,0,0.0054229320489107,0.00845684334905075,0.00571063272299676,0.00545034330627805,0.0280686187718042,0.00182292515659891,0.0067127062591488,0,2
"4826",0.0118238862156835,0,0.00759987941860013,0.00665013912420065,0.00720910294473457,0,0.00769556224386498,0.00655038735822434,0,0,0,0,0.0222150408540766,0,0,0,0.00798447728629471,0,0,0.0161976744289097,0,0,0.00743236647398608,0,0,0,0.0153718133625685,0,0,0.0191625521197621,0.00791311192083642,0,0,0,0.0262563615216221,0.0101618604525317,0.00931561483631578,0.0175769725177634,0.00910288645619167,0.0235583529595198,0.00796397743855946,0,0,0,0,0,0,0,0,0,0,0,0,0.0111522594985243,0.0118638315607834,0,0,0.0207900596297772,0,0,0,0.00892426348117946,0,0,0.0114839722929547,0,0,0.0192202508673129,0.0109753803654948,0,0,0,0,0,0.00901273462283427,0,0,0,0.00924810719199556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189633247057091,0,0,0.00857435787657287,0,2
"4827",0.0118238862156835,0,0.0253329313953338,0.0354674086624035,0.00480606862982305,0,0.0205214993169733,0.0174676996219316,0.00504142666405809,0,0.0100828533281162,0.00694142098772031,0.00493667574535036,0.0155719684074903,0.00937246964538201,0.0133781203769902,0.0053229848575298,0,0.0126234679831906,0.0215968992385462,0.00541328618795724,0,0.00495491098265739,0.0199727378485309,0.0218233969113564,0.0221123414186221,0.0204957511500913,0,0.0048885561118401,0,0,0.0113554042325886,0.0102865766732343,0,0.0116694940096098,0,0,0,0.00606859097079445,0.0314111372793597,0,0,0.0138600397531848,0,0.0121198697287965,0.0187406420051587,0,0.010040768461203,0.0107844349738354,0,0.00649477526904557,0.0217597801480189,0.00626527493481762,0,0.00790922104052227,0,0,0.0138600397531848,0,0,0,0,0,0.0154275390526542,0,0,0.0142836066816719,0,0,0.00928648249362104,0.00811754672897785,0.0184161175817141,0,0.0175526667048835,0,0,0,0,0.00616540479466371,0,0.0181539071289897,0,0,0,0,0.013527514394857,0,0,0.00671022284207782,0,0,0,0,0,0,0,0.0126422164704728,0.00595786778997495,0,0,1,1
"4828",0.0118238862156835,0.013527514394857,0.020266345116267,0.00443342608280043,0.0240303431491152,0.00575525023667035,0.00513037482924332,0.0218346245274145,0.0252071333202905,0,0.00504142666405809,0,0.00493667574535036,0.046715905222471,0.00937246964538201,0,0.0106459697150596,0,0,0.00539922480963655,0.0108265723759145,0.00698744077967061,0,0,0.0109116984556782,0,0.0153718133625685,0,0,0.00638751737325402,0.0263770397361214,0,0.0102865766732343,0.00689606100050158,0.00583474700480492,0.0135491472700422,0.00621040989087718,0.00585899083925447,0.0303429548539722,0,0.0159279548771189,0,0,0,0,0.00624688066838622,0,0,0.0107844349738354,0,0.0259791010761823,0,0,0,0,0.0433463166952097,0,0.00693001987659241,0,0,0,0.00594950898745297,0,0,0,0,0,0,0,0,0,0.0368322351634283,0,0.0117017778032557,0.00600848974855618,0,0,0,0.0308270239733185,0.0452561245797044,0,0.00667853170984637,0,0,0,0.00676375719742851,0,0,0.00671022284207782,0,0,0,0,0.0063399404629485,0.0121719491160259,0,0,0.0238314711598998,0.0130094174612513,0,0,0
"4829",0.0118293023800998,0,0.00980428970602053,0.0319850504940609,0.00689592458949173,0.0104840346748892,0.0120175333283395,0.0083321994764005,0.00246669161946869,0.018376678584046,0.00705770161392348,0.00629587102763403,0.00511690645727556,0.0189488769949444,0.0116267948727201,0.00969974786310442,0.00746864245020943,0.00337764685575127,0.00289222671320251,0,0,0.0120431459387235,0.00466343218669436,0.00971734637807688,0.0125458319906692,0.00509840288172121,0.00469868034830906,0,0.00227699512193029,0.00299325721018505,0,0.0159495681354844,0.0024304997845785,0.00339387052733535,0,0,0,0.00281962626311508,0.0140100942368611,0.00248600815935954,0.0236940459440459,0.00366523198839268,0,0.00305683806146144,0.00286686691789622,0.00604687126840872,0,0.00450101183914382,0.00751673982056757,0.00298828671422047,0.00650776668496568,0.00689402735382828,0.0175651392861495,0.00342686089791113,0.0107777716132626,0.00605195695689376,0,0,0,0,0,0,0,0.0128515949293983,0.00760107973151953,0,0.0104749261290261,0.00629034928733087,0.00324205728040043,0,0,0,0,0.00266422995931925,0,0,0,0,0.00287374027782847,0.00597657342844094,0.00838640896748822,0.00303107730071931,0.00324205728040043,0,0.00587895626646022,0.00316181758738336,0,0.00412036684619306,0.00319567520796475,0,0.00419690375929886,0.00306465447225186,0.00320139415872753,0.00301583318941817,0,0.0031758309975598,0.00606215460143863,0,0.00304132790500332,0.00279983256445503,0,1
"4830",0.0118297995109042,0,0.0121929075487469,0.0153744021356515,0.0132001364574605,0.00628755396197634,0.00322260733947141,0.0179723034611563,0.0141184388356014,0.0112015783524755,0.00571841334899184,0,0,0.017280741692513,0.0106666819997276,0,0.0151091965278591,0.0131698764823202,0.00984661119388279,0.00604367861114364,0.0156490514951824,0,0.00845350787295041,0,0.00926565974432717,0.00615001960611091,0.0226835933288066,0,0.0223108866457072,0,0.00313678000063979,0,0.00868633682562849,0.00811398666127301,0.00679920421592288,0.00362335953750521,0.0171201805188314,0.007102962932667,0.0101264927080249,0.00289544560854283,0.0271377254002504,0.00437593737362616,0.00370783475763108,0.00845710133281984,0,0,0,0,0.00296385391340461,0.003651076777937,0,0,0.00667206362433548,0,0,0.00698174954857544,0.0049089539680116,0.00430743373607822,0,0.003698249071411,0.00537987224490247,0.00337549756934165,0,0.00648944764383234,0,0.0104323503485228,0,0.00755282697212405,0.00767472920168423,0,0,0.0103965495921579,0,0,0.00644521467894282,0,0,0,0.021685290828261,0.00362335953750521,0.00670342744293779,0,0.00763363159525151,0.00383736460084212,0,0.00394380831014279,0,0.00494699213061745,0,0,0,0.0117660195028643,0.00733959319005047,0.00375654965729009,0.00340770972365756,0.00371747211895911,0,0.0033438555716872,0.0036142151380435,0.00686451109807146,1,1
"4831",0.0118336375493642,0,0,0.0208055880713782,0.00873435111095321,0.00418788783999619,0.00259725398015652,0.00618708891926949,0.00163635539228554,0.00087982332999809,0.00678975682387151,0.0141079775519936,0.0121205185740637,0.0261477147198528,0.00542156200665241,0.00388108298469573,0.00494739654197079,0.0021585901148764,0.0241945481383383,0.0183172776128208,0.00598011601421107,0.0100219288390628,0.00467643844101612,0.00920556686390458,0.00352405184526806,0.00167296209796801,0.00652852123605393,0,0.00155292494841483,0.00100369038079719,0.00898832415179986,0.00726304683491473,0.0008419863699566,0.00211126145257403,0.00192933381425585,0.00486547471342212,0.00184883809532783,0.00278883852883498,0.0130695840148067,0.00403848917111692,0.00645328884770051,0,0.00396144871757008,0.00223007464569012,0.0142433061481208,0.00200139917514637,0,0.0014482987474751,0.00609280550749587,0.00577965069614938,0,0,0.0064981674516143,0.00821338807443462,0.00192100480499643,0.000974512679324422,0,0.00111874716220444,0.00366991793334402,0.00317684286140044,0,0.0026718808304248,0.00268419726544265,0.0175924715386529,0.00438033132421302,0,0.0041962331987031,0.00106228531035722,0.00341308305118922,0,0,0,0,0.00560914685668037,0.000901654353049065,0,0,0.00105233437028332,0.0027849289078347,0.00290238435943337,0.00682158875527096,0.00102044700798905,0.00111135315732011,0.00190726629712385,0.00400877153562514,0,0,0,0.00513336754652163,0,0,0,0.0118668198933655,0.00102667350930433,0.00586415717955097,0.00102981428415876,0.00304747338794188,0.00277325714299174,0.00558551548801368,0.000949553743208052,1,0
"4832",0.0118341144973506,0,0,0.047492366421648,0.0193157527200062,0,0,0.033977671399158,0,0.0242379572117873,0,0.0543030181690499,0.0190115684939292,0,0.0216379099178819,0,0.0198252971355127,0,0.0210918669359264,0,0,0,0,0,0,0,0.0198252971355127,0,0,0,0,0,0.0623829900527266,0.0274567424292924,0,0,0,0,0,0,0,0,0,0,0,0,0.026159171231785,0,0.0414429655530861,0.0217187405236962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249105001024284,0,0,0,0,0,0,0.0226603017547497,0,0,0,0,0.0446124378916308,0,0,0,0.0274567424292924,0,0,0,0,0,0,0,0.0276133994360847,0.0472258578098418,0,0.0507780862416821,0.0235129177863375,0.0277728792430353,0.0252669599463766,0,0,0,1,0
"4833",0.0118405978189318,0.00228873807105196,0.00999911375357314,0.0147832312568601,0.00197125113638934,0,0.00431404909735243,0.00712459080942099,0.00202642609043995,0.00815102504725018,0.0130735042153897,0.00630117611433103,0.00639675916853804,0.0104799170874642,0.00632387390457244,0.00236013026500695,0.00828947816173928,0.00271380534528159,0.00457747614210392,0.0173567588621037,0.00682479394382579,0,0.0114484361401092,0,0.019640623533576,0.00444233102735355,0.00838393366997139,0,0.0203269429781826,0.0024357999250923,0.00888466205470709,0.00980597345867835,0.0107228904350636,0,0.0114436903552598,0.0139865248618357,0.00745043248286633,0.00253302524242045,0.00233108747697262,0.0168636637455265,0.00439023410372123,0,0.00253302524242045,0.00287972285742144,0.0192398885183405,0.00791508509779824,0.00382368302554865,0.00659191158094912,0.00439023410372123,0.00496695498857755,0.0026945178616301,0.00267552042634173,0.00999911375357314,0.00281492374932707,0.00745043248286633,0.00797041333473649,0.0034256393622689,0.00538903572326021,0,0.0104090591868138,0.008816235860052,0.00938210165145816,0.00346025264089117,0,0.0133776021317087,0,0,0.00535104085268347,0.0092123213832526,0.00373340851332089,0.00323578700756386,0.00484059809583529,0,0.00699326243091787,0.00740215263352783,0,0,0,0,0.00290208283299687,0,0.0126651262121022,0.00599140770437643,0.00490298672933918,0.00249977843839328,0.00223439396585734,0,0,0,0,0,0.0104090591868138,0.00236013026500695,0.00273339187157621,0,0,0.00775378769500277,0.0251629247276396,0.010480737304361,0.00708039079502084,0,0
"4834",0.011853642508454,0.00471506602448258,0.0110525210343333,0.0352559496906758,0.034550568673688,0.0196980126800581,0.00361267822895143,0.00939301190973853,0.00741530134988428,0.00345271700248087,0.00707222363370522,0.0141948573632304,0.0115367289106167,0,0.00349521549568809,0.00485985309602042,0.00748401002726747,0.0101537902392029,0.0260836001727708,0.0232249712120564,0.00764121456061038,0,0,0,0.00377149393793575,0.00383167006697258,0.00706252262230404,0,0.00342252044561744,0.00449912426345716,0.00785019674485581,0.00399559654422887,0.0109597536582382,0.010202561400076,0.00816153810831017,0,0.00844312839423977,0.00423814194486741,0.00842335295475478,0.0112100553111861,0,0,0.0047777851363612,0.0183787671102681,0.0086182974630584,0.00454448504277014,0,0,0.00376610318170412,0.00449165317847336,0,0.00518115944647279,0,0,0.00539997404903177,0.0136449214722558,0,0,0,0.00886554048526161,0.00675507851659271,0.008045239419199,0,0,0.00571253985995372,0.0061852732547629,0.0104964794749706,0.00472746929464527,0,0,0,0.0172917376716107,0,0.0320365429676166,0.00830650991760702,0.016834830342724,0.00553880642077208,0,0.0129584399565043,0.00898330635694673,0.00420183247650902,0,0.00487309227023151,0.00482926445263656,0,0,0.00570609591555373,0,0.00960675201406687,0,0,0.00460644051847734,0,0.00906611582251018,0,0,0.0136679133837991,0.0124214339608338,0,0.0210419515260741,1,1
"4835",0.0118541627815434,0.00835321329736538,0,0.0235826396919266,0.00532822157182676,0.0134890260951147,0.00380257065706329,0.00805186912598371,0.00718723357065446,0.00386437799723634,0.00773165777950913,0.0120488174933062,0.00253504710470886,0.0324818458972616,0.00680362724613477,0.00426164298562618,0.00482890136097275,0,0.00366440649722778,0.00699595833003234,0.00125076131809153,0.0264111123052126,0.00342332473667036,0.00404328787701481,0.00644933853368209,0.00367400914545648,0.00716867607362486,0,0.00682078867131957,0.00734738231215663,0.00717794561702597,0.00664602138121924,0.0073963794573173,0.00309104188896576,0.00564937291910682,0.0056987299722848,0,0.00408306451277299,0.00273354732423602,0.00946023179144408,0.0118101112758431,0.00678947076586033,0.00144996299630131,0.00489748970001639,0.0111217315790117,0.00293019544281289,0,0,0.00127433070350496,0.00282061109068338,0.00615317177403914,0.00161114142664694,0.00135911351345796,0.00601250180489406,0.00281249217803367,0,0.00196079617619198,0.00163792804407025,0.00358201966481624,0,0.00210537838868763,0.00130394328299139,0,0.0157401877833977,0.00320656344911326,0,0.00153589842902288,0.00466579123349769,0.00166566811970516,0,0.00197746876598385,0,0,0.00547480208233524,0.00660044110416793,0.00559191111823546,0,0.00154069483709768,0,0.00141643465047082,0.0028535163273573,0,0.00162710267765397,0.00279237799308786,0.00440185205086877,0.00335983479740525,0,0,0.00300625090244703,0.00197326706388136,0,0.00311543718661591,0.0130304221681607,0,0,0.0105540664346254,0.00297448329959391,0.00812050443814979,0.00817760506348843,0.00556086578950583,0,0
"4836",0.0118783470254865,0,0,0,0,0,0,0.085463723451557,0,0,0,0,0.0160291888726024,0,0,0,0,0,0,0,0,0,0,0.0177258735557426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208007278756289,0,0,0,0,0,0,0,0,0.0195798086500062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023762035372479,0,0,0,0.262232828202165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4837",0.011883460755896,0,0,0,0.0157794588348624,0.00962552318811714,0,0.00680158031003403,0,0.00684469239832063,0.0233739342706747,0.0208921005910557,0,0,0.00749883713725677,0.0125270194904489,0,0.0108904037658682,0,0,0.0173804099863289,0,0.00802457502799848,0.0111905424111409,0.00843145590740225,0,0,0.0164009142885921,0.00753941558502257,0,0,0.00828339524198086,0.00838153121113709,0,0,0,0.00946272812866753,0,0,0.0164224838931494,0,0.0118624353920655,0.0109805332882525,0.00841892004431107,0.00972625711073832,0,0,0,0.00834446609486647,0,0.010715645044641,0,0,0,0,0.00967559386634977,0,0,0,0,0.0281734951312762,0.0182204939282519,0,0,0,0.0149720332468539,0,0,0,0,0.0477888412976006,0.0189895913015878,0.0150302789642098,0.00900848679334293,0.00900848679334293,0,0.0110033653113682,0,0,0.00964214842915386,0,0,0.0108681647850168,0,0,0,0.0251857644771245,0,0.0105891039840816,0.0163208933758316,0,0.0220526395175709,0,0,0,0,0,0,0,0.00969241508322423,1,1
"4838",0.011886270481385,0,0,0.0128085287763369,0,0.0159847549949151,0,0.0131197268945386,0,0,0.0143976846578183,0.0224369830785813,0.033044874583212,0,0,0,0,0,0.0159221042872503,0,0,0,0.0148745870600395,0,0,0,0,0,0,0.0191549361405661,0,0.0173264585586434,0.0160688948069182,0,0,0.0185710372864422,0,0,0,0.0308290300104982,0.0153947295574546,0,0,0,0,0,0,0,0,0.0183836307354047,0,0.0210015688783344,0,0,0,0,0,0,0,0,0,0,0.0256132908075689,0,0,0,0.0200207605078968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185980940913323,0,0.0212096271573063,0,0,0,0.0238332480584143,0,0,0,0,0,0.0188727006520074,0,0.0186524248316704,0,0,0,0,0.0362435301985045,1,1
"4839",0.011886270481385,0,0.00600629330800345,0.0085390191842246,0.00926059918258341,0.0266412583248584,0,0.00437324229817953,0.0104096786692343,0,0.00479922821927277,0.0224369830785813,0.005507479097202,0,0.00985407983771162,0.00617237962941633,0,0.00686593804144959,0,0,0.0217385840355627,0.0318772619176764,0.00495819568667984,0.00585612352140409,0.0112091320430475,0.0212851046267291,0.00519140039604054,0,0.00987893570470464,0.00638497871352203,0.0103962263983686,0.0115509723724289,0.0214251930758909,0.00671539734328125,0.00613673079417061,0,0.0117613878834235,0,0,0,0.0410526121532122,0,0.0126003826579987,0.0141866250934747,0.0120811767328348,0,0,0,0,0.00612787691180157,0.013367982340078,0,0.0118108878563882,0,0,0,0,0,0.0155641276985325,0,0,0.00566572539158936,0,0.0124349498877802,0.00696637200036226,0.0092799798287027,0.00667358683596561,0.0270309219818598,0,0,0,0,0,0.00594710014929726,0.0114717525669623,0.0080990825350969,0,0,0.00590544392819408,0,0,0.00649157603673786,0.0141397514382042,0.00606653951315215,0.00637545238353528,0,0,0,0.00653118593947119,0.0171479687100676,0,0.00676839698641554,0,0,0.0186524248316704,0.0196534979582412,0.0129243394073905,0,0.00592204498142296,0,1,2
"4840",0.011886270481385,0,0.0180188799240104,0.0128085287763369,0,0,0,0.065598634472693,0,0,0.0143976846578183,0,0.033044874583212,0,0.0147811197565674,0,0,0.0205978141243488,0,0.0151989658085562,0.016303938026672,0,0.029749174120079,0,0,0.0159638284700468,0.0311484023762432,0,0.014818403557057,0,0.0467830187926587,0,0.0160688948069182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166111699449837,0,0,0,0,0,0,0,0,0,0,0.0202094933201765,0,0,0,0,0,0,0.0200207605078968,0.0202731914863949,0,0.028536090098265,0,0,0,0,0.0172076288504434,0,0,0,0,0.0184635249156442,0,0,0,0,0,0,0,0,0.0195935578184136,0,0,0,0,0,0.0186524248316704,0,0,0,0,0.0181217650992523,2,1
"4841",0.0119219283899429,0,0.0153257933217542,0.0100579218594875,0.0109033198766135,0.00435222903469599,0.00387968643803475,0.00990705351691641,0.00762484430782916,0.00672879508637916,0.0114372664617437,0.0209969351270346,0,0.0029439542262917,0,0.00505839377438436,0.0120760253484258,0,0,0,0.00409362935606717,0.0317042089107442,0.00749399472003903,0.00503458731836932,0.0165032653260009,0.0125413279687708,0.0038748186253904,0,0.0147872742089492,0.00483036139668961,0,0.00858717135996751,0.0116683556293404,0.00521493170187185,0,0,0,0.00443067963963522,0.00917836644339061,0.0158357972353654,0.00401500686786414,0,0,0,0.0274958238623443,0.0047240092616652,0,0,0.0040776968060273,0.00481590498358661,0.00982294369049678,0.0274252618781001,0,0,0.0119622049568098,0,0,0.00524061204598033,0.00647427977628976,0.00504249651264439,0,0.0044991311745913,0,0,0,0,0,0,0,0,0,0.0092844108537995,0,0.013273658403693,0,0.00595776054604715,0,0.00520643247769628,0,0.00488907671365677,0.00457610925971217,0.00505043193978432,0,0,0,0.0102297621294441,0.0059811024784049,0,0,0,0,0,0,0,0.00920465803798971,0,0.0239007077551226,0,0,0.00432272768570175,1,1
"4842",0.0119267162384622,0,0.0379659451714122,0.0135805723277262,0.00175965507192212,0.00214679107504664,0.00552618138072803,0.0106187478169228,0.00714874842658132,0.0122126344843629,0.00868852398987134,0,0.0224035072285357,0.0269911172387628,0.00501742180394877,0.0111756600086864,0.0054702501973571,0,0.00491842456480569,0.00732544946656698,0.00969093012143093,0.0159875971382774,0.00715891934992849,0.0199667123364896,0.00376095385942364,0.00574404658388515,0.0190618421191435,0,0,0.00627850052064635,0.00183937467826097,0.00184745479586204,0.00560802650857683,0,0.02068524622683,0.00477032015703481,0.0105524135650594,0.0128365086305372,0,0.0128195365664922,0,0.00264569207619198,0.00244900047527538,0.0168991293808044,0.00867703149257131,0.02727875267296,0.00311081384390542,0,0.00372215099135672,0.0048281909411901,0.00477984431508141,0,0.00238516007851741,0.00991987804002656,0.00851603762771008,0.010789791968762,0.00670443945855554,0,0.00628356575727337,0.0107711071138939,0,0.00609560534793603,0.00300515092796334,0,0,0.0166961456128054,0,0.00422096542602377,0.00490818545325095,0.00341996408244103,0,0.00635290430374098,0,0.0080366910638162,0.0040183455319081,0.00833834440963112,0.00736227817987643,0.011516351787616,0.00433851574628566,0.0129029941255785,0.00838534938072373,0,0.00242393880380586,0.00234789506137515,0.00440012075745313,0,0.00280860444367669,0.00558783000434319,0.00944679825978957,0,0.00614204993474986,0,0,0.00892755928645106,0.0041786849594417,0.00265195304856065,0.00467760341642825,0,0.00240435258131195,0.00864684019337277,1,1
"4843",0.0119354351980759,0,0,0.0141844232848453,0.0144038268039738,0.0330939002732149,0.0307034643761028,0,0,0.0114504903835369,0,0.0560150390737681,0,0.0105989344862302,0,0,0,0,0,0,0,0,0,0,0,0.031087180711315,0,0,0.0145442801768919,0,0,0,0,0,0.0167343423090323,0,0,0,0.016185628766604,0,0,0,0,0,0,0,0,0,0.0311520968958099,0,0,0.0428586446755272,0,0,0,0,0,0,0,0.016584056565948,0,0,0,0,0,0,0,0,0,0,0,0.0347349552418241,0,0,0,0.0217923898992813,0,0.020623475489854,0,0,0.017619368358211,0,0,0,0,0,0,0,0.0210829920680401,0,0,0,0.0206874251241167,0.0191795781595595,0.0338530552723513,0,0,0,0,0,1,2
"4844",0.0119354351980759,0,0.0380662383611877,0.0283688465696906,0,0,0,0.0189084810721953,0.014320797929656,0,0,0,0,0,0,0,0.00759775479116674,0,0,0,0,0,0.00730060248469142,0,0.00707872143641828,0.0155435903556575,0.0220745473103692,0,0,0,0.0226092430611651,0.00831067357352833,0,0,0,0,0.0333176474337405,0.00829202828297399,0,0.031087180711315,0.00792044386326433,0,0,0.00829202828297399,0.00941023867947377,0,0,0,0.00778802422395248,0,0.0103759618444954,0,0,0,0,0.00891796309512476,0,0.00972350491311364,0.0378308620579204,0,0,0,0,0,0,0,0,0,0,0,0,0.017367477620912,0,0.00814610631705126,0.00802291435148263,0.0108961949496407,0.011206227948713,0,0.0175344630856636,0.0085819163633494,0,0.0188204773589475,0,0,0,0.00862231479921223,0,0,0,0,0,0.00898446073082044,0,0,0.00846326381808783,0.0204348286778084,0.00964270570576827,0,0,0.00891796309512476,0,0
"4845",0.011936409630031,0.0188426077651796,0,0.0369466595804173,0.0139104148162098,0.00274160854655276,0.00507378379935785,0.0146637432879792,0.00714988237471399,0.00239661961996903,0.0241620361856298,0.037054290023512,0,0.00493020198306248,0.00743755303709756,0.0083272979278206,0.00974931417168512,0,0.00269180110931136,0.0357234630133,0.0080266886548394,0,0.00897639139856145,0.0027757659759402,0,0.00261232854440667,0.00986040396612495,0,0.0130399974989708,0.0114590464035238,0,0.0115328750667463,0.00504450705534199,0,0.00807540332793409,0,0.00584167105762674,0.0059582179749622,0,0.00743755303709756,0.0103267710534493,0.00768118660053815,0.0029791089874811,0.00338686251614345,0.00282852120081679,0,0,0.00775279405298033,0.00774507829008699,0.00292083552881337,0,0.00314669858587256,0.0088200215550313,0,0.00584167105762674,0.00937405976134817,0.00402891879681883,0,0,0.00918162635788471,0,0.00275858910555232,0,0.0119678867267655,0.0125867943434903,0,0.00591885891636755,0.00314669858587256,0.00361155888076707,0.00439088828240212,0.0114168962800348,0.0142326545454271,0,0.00548321709310553,0.00580381620836855,0.0186904244130296,0.00910626941132634,0.0034131602423094,0.0163489191742964,0,0,0,0,0.00288321876668658,0.00588001437002087,0.00525577324203725,0,0.00449706077773076,0.00323816024082401,0,0,0.00918162635788471,0,0.00321476160385173,0.00930898782871842,0.0124987463484642,0.00607952320473269,0.00887828837455133,0.00924485221543275,0.0083272979278206,1,1
"4846",0.0119425592485936,0.0161591275248305,0,0.0195700735262761,0,0.0164581261125362,0.0114218950599145,0.0157192478832279,0.0178839149558147,0.00719356306333826,0.0197791236219586,0,0.00376357494614654,0.0184977825562352,0.0148827697043209,0.0291605584829452,0.00365787637585249,0.00479005518440738,0.0363580369308686,0.00765897164626061,0,0,0.0033678810077292,0.0166631762759687,0.019259481431688,0.00392051161764896,0.00739911302249407,0,0.0130467156841841,0,0.0196025580882448,0,0.00757065896559053,0,0.00403978188120763,0.00411453152813406,0,0,0,0,0.0271217398957863,0,0.00447096572927999,0,0.0127349030262432,0.00465689190195033,0.00674906648404415,0,0.00774906854165324,0.0569856366000173,0,0.0236123981984719,0,0,0.0175340420307745,0.0187577785229656,0.0060464917337111,0,0,0,0,0,0,0.0119740525622765,0,0,0,0.00472247963969437,0,0,0,0.00427199615567535,0,0,0,0,0.00683322070973561,0,0.0122680065828762,0,0,0,0,0.0043270562943627,0,0.0197193037790501,0.0120929834674222,0,0.00485974280346231,0,0,0.00918635671664714,0.0416579406899217,0.0144738802967853,0.00931378380390066,0,0.00456199152379864,0,0,0,1,0
