"","CSA","CSB","CSN","RDA1","RDA2","RDA3","RDA4","RDA5","RDA_sum","RDB1","RDB2","RDB3","RDB4","RDB5","RDB_sum","RDN1","RDN2","RDN3","RDN4","RDN5","RDN_sum","RA1","RA2","RA3","RA4","RA5","RA_sum","RB1","RB2","RB3","RB4","RB5","RB_sum","RN1","RN2","RN3","RN4","RN5","RN_sum","CurrentLabel","NextLabel"
"3178",6,0,1,0,0.5,1,1.5,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,1,3.5,5,14,0,0,0,1.5,3,6,0,0,0,0,1,1,1,1
"3179",6,0,1,0,0.75,1,1,2,7,0,0,0,0.25,1,2,0,0,0,0,1,1,0,0.75,1,2,3,10,0,0,0.5,2,4,9,0,0,0,0,1,1,1,0
"3180",6,0,1,0,1,1,1,2,7,0,0,0,1,2,4,0,0,0,0,1,1,0,1,2,4,7,19,0,0,0,1.5,2,5,0,0,0,0,1,1,0,2
"3181",6,0,2,0,0,1,1,1,5,0,0,0,0.25,1,2,0,0,0,0.25,1,2,0,0,1,1,2,6,0,0,1,1.25,3,8,0,0,0.5,1,1,4,1,1
"3182",6,0,3,0,0,0,1,1,5,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1.5,22,31,0,0,0,0,1,1,0,0,0,1,2,6,2,0
"3183",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3184",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3185",6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"3186",6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"3187",6,1,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,3,0,0,0,0.5,2,3,0,0,0,0,0,0,1,1
"3188",6,1,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3189",6,1,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,12,0,0,0,1,2,4,0,0,0,0,0,0,0,1
"3190",6,1,0,0,0,0,0.5,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3191",6,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0.5,2,3,0,0,0,0,0,0,1,1
"3192",6,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3193",6,1,0,0,0,0,1,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.5,3,6,0,0,1,2,3,8,0,0,0,0,0,0,1,2
"3194",6,1,0,0,0,0,1,1,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,2,3,8,0,0,0,1.5,2,5,0,0,0,0,2,2,1,2
"3195",6,1,0,0,0,0,1,1,3,0,0,0,0.5,1,2,0,0,0,0,1,1,0,0,0,1,2,4,0,0,0,0.5,1,2,0,0,0,0,1,1,0,0
"3196",6,1,0,0,0,0,1,1,3,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,1,2,4,0,0,1,2,3,8,0,0,0,0,0,0,0,0
"3197",6,1,0,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3198",6,1,0,0,0,0,1,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0
"3199",6,1,0,0,0,0.5,1,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,2.25,4,10,0,0,0,0.25,2,3,0,0,0,0,1,1,1,0
"3200",6,1,0,0,0,0.5,1,3,9,0,0,0,0,3,4,0,0,0,0,1,2,0,0,1.5,2,7,24,0,0,0,0,9,13,0,0,0,0,2,4,0,0
"3201",6,1,0,0,0,1,1,1,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,4,0,0,0,0.5,2,3,0,0,0,0,3,3,2,0
"3202",6,1,0,0,0,1,1,1,4,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0.5,1,1,1,5,0,0,0,1,1,3,0,0,0,0,0,0,0,1
"3203",6,1,0,0,0.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,3.5,6,15,0,0,0,0.5,1,2,0,0,0,0,0,0,0,2
"3204",6,1,0,0,0.5,1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,1,2,7,13,0,0,0,0.5,2,3,0,0,0,0,0,0,0,0
"3205",6,1,0,0,0.5,1,1,1,5,0,0,0,1,2,4,0,0,0,0,0,0,0,0.5,1,1.5,10,15,0,0,1,2.5,7,13,0,0,0,0.5,1,2,2,1
"3206",6,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,7,18,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"3207",6,1,0,1,1,2,3,5,16,0,0,0,0.5,4,5,0,0,0,0,1,1,1,1.5,3,7,24,45,0,0,0,1,6,8,0,0,1,3.5,8,16,2,1
"3208",6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2
"3209",6,1,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,1,4,0,0,0,0,3,4,0,0,0,0,1,2,0,0
"3210",6,1,1,0,0,0,0,1,2,0,0,0,0,3,4,0,0,0,0,1,1,0,0,0,0,6,9,0,0,0,1,7,12,0,0,0,1,3,5,2,0
"3211",6,1,1,0,0,0,0.25,1,2,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0.25,3,4,0,0,0,0.25,2,3,0,0,0,0.25,1,2,2,0
"3212",6,1,1,0,0,0,1,2,4,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0.5,1,2,5,0,0,0,0,0,0,0,0
"3213",6,1,1,0,0,0.5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3214",6,1,1,0,0,0.5,1,1,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.5,1.5,5,10,0,0,0,0,1,1,0,0,0,0.25,1,2,0,1
"3215",6,1,1,0,0,0.5,1,1,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2.25,4,11,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"3216",6,1,1,0,0,0.5,1,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.25,10,15,0,0,0,0,6,6,0,0,0,0,0,0,0,2
"3217",6,1,1,0,0,1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0.75,1,2.5,11,20,0,0,0,1,2,4,0,0,0,0,1,1,1,0
"3218",6,1,1,0,1,1,3,5,31,0,0,0,2.75,4,20,0,0,0,1,2,7,0,1,2.5,6,17,89,0,0,1,3.75,11,49,0,0,0,1,10,24,0,0
"3219",6,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"3220",6,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,5,0,0,0,0,0,0,1,1
"3221",6,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"3222",6,1,2,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4,15,25,0,0,0,1,3,7,0,0,0,1,13,15,1,1
"3223",6,1,2,0,0,0,1,4,8,0,0,0,1,2,5,0,0,0,0,1,1,0,0,1,1,4,12,0,0,0,1,2,5,0,0,0,0,1,1,0,2
"3224",6,1,2,0,0,1,1,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,10,0,0,0,1,3,7,0,0,0,0,0,0,1,1
"3225",6,1,2,0,0.25,1,1,1,7,0,0,0,0,1,2,0,0,0,0.75,2,4,0,0.25,1.5,3.75,6,22,0,0.25,1.5,2.75,8,21,0,0,0,0.75,3,6,1,1
"3226",6,1,3,0,0,0,0.5,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3227",6,1,3,0,0,0,1,8,13,0,0,0,0.25,7,9,0,0,0,0,4,4,0,0,0,2.25,18,28,0,0,0,0.25,20,23,0,0,0,0,11,12,2,2
"3228",6,1,4,0,0,1,1,1,6,0,0,0,0,1,1,0,0,0,0,2,3,0,0.5,2,6,11,39,0,0,0,0.5,1,3,0,0,0,0,3,4,0,0
"3229",6,1,6,0,0,0,1,1,6,0,0,0,0,1,2,0,0,0,0,2,4,0,0,1,1,6,17,0,0,0,0,3,5,0,0,0,0,2,4,0,0
"3230",6,2,0,0,0,0,0,0,0,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,2,0,0,0,0,0,0,0,1
"3231",6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3232",6,2,0,0,0,0,0,1,1,0,0,0,0.25,2,3,0,0,0,0,0,0,0,0,0,0.25,3,4,0,0,0,0.5,8,10,0,0,0,0,0,0,1,1
"3233",6,2,0,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,5,0,0,0,0,1,1,0,0,0,0,1,1,1,0
"3234",6,2,0,0,0,0,0.25,2,3,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0.25,3,4,0,0,0,0.25,1,2,0,0,0,0,0,0,0,1
"3235",6,2,0,0,0,0,0.5,2,4,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,0.25,3,4,0,0,0,0,0,0,2,1
"3236",6,2,0,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,4,9,0,0,0,0,5,5,0,0,0,0,1,1,0,1
"3237",6,2,0,0,0,0,1,7,9,0,0,0,0,6,7,0,0,0,1,1,3,0,0,0,2,19,24,0,0,0,1,19,23,0,0,0,1,4,7,1,1
"3238",6,2,0,0,0,0,2,2,6,0,0,0.5,1,2,5,0,0,0,0,0,0,0,0,0,3.5,12,22,0,0,0.5,3,12,21,0,0,0,0,0,0,1,1
"3239",6,2,0,0,0,0.5,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.5,5,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3240",6,2,0,0,0,0.5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,9,12,0,0,0,0,11,11,0,0,0,0,0,0,0,0
"3241",6,2,0,0,0,1,1,2,6,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,6,12,27,0,0,0,6,17,32,0,0,0,0,1,1,1,1
"3242",6,2,0,0,0,1,1,8,12,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,4,14,27,0,0,0,1,6,9,0,0,0,0,1,1,0,0
"3243",6,2,0,0,0,1,1.25,7,12,0,0,0,0.25,1,2,0,0,0,0,0,0,0,0,1.5,2.25,8,16,0,0,0,0.25,2,3,0,0,0,0,1,1,0,2
"3244",6,2,0,0,0,1,2,4,30,0,0,0,0.25,4,12,0,0,0,0.25,2,9,0,0,1,3.25,8,50,0,0,0,1,9,27,0,0,0,0.25,6,17,1,0
"3245",6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3246",6,2,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,3,4,2,1
"3247",6,2,1,0,0,0,0.75,1,3,0,0,0,0.75,1,3,0,0,0,0,1,2,0,0,0,1.75,5,11,0,0,0,1.75,4,10,0,0,0,0,3,4,0,2
"3248",6,2,1,0,0,0,1,1,3,0,0,0,0,4,5,0,0,0,0,1,1,0,0,1,3,8,17,0,0,0,0,16,18,0,0,0,1,2,4,2,2
"3249",6,2,1,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"3250",6,2,1,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3,6,0,0,1,1,3,8,0,0,0,0,1,1,1,1
"3251",6,2,1,0,0,0,1,2,6,0,0,0,0.25,3,5,0,0,0,0,1,1,0,0,0,2.5,10,21,0,0,0,1.5,6,15,0,0,0,0,2,2,0,1
"3252",6,2,1,0,0,0,1,3,5,0,0,0,1,1,4,0,0,0,0,1,1,0,0,1,4,7,21,0,0,1,1,11,17,0,0,0,0,1,2,0,2
"3253",6,2,1,0,0,0,1,3,6,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,7,20,42,0,0,0,5,19,33,0,0,0,0,6,8,0,0
"3254",6,2,1,0,0,0,1.5,2,7,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,2.5,9,19,0,0,0,0,2,3,0,0,0,0,2,2,0,1
"3255",6,2,1,0,0,1,1,3,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,23,37,0,0,0,0,5,6,0,0,0,0,0,0,0,1
"3256",6,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.75,1,3,0,0,0,0.75,2,4,0,0,0,0,0,0,0,0,0,0.75,3,6,0,2
"3257",6,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3258",6,2,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.75,2,4,0,0,0,0.75,2,5,0,0,0,0,0,0,1,0
"3259",6,2,2,0,0,0,0.75,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.75,2,4,0,0,0,0,2,3,0,0,0,0,0,0,1,1
"3260",6,2,2,0,0,0,0.75,2,4,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,2,18,26,0,0,0,0,7,8,0,0,0,0,5,7,0,2
"3261",6,2,2,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0.5,2.5,4,12,0,0,0,0.75,11,23,0,0,0,0,9,17,0,1
"3262",6,2,2,0,0,0,1.5,3,9,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,1.5,6,13,0,0,0,2,3,10,0,0,0,0,2,2,1,1
"3263",6,2,2,0,0,0.5,1,1,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.5,2,3,11,0,0,0,1,5,9,0,0,0,0,1,1,1,2
"3264",6,2,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0.5,2,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0
"3265",6,2,3,0,0,0,0.25,2,5,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0.75,5,11,0,0,0,2,5,14,0,0,0,1,2,5,1,0
"3266",6,2,3,0,0,1,1,3,8,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2.5,12,26,0,0,0,0.5,3,6,0,0,0,0.5,1,3,0,0
"3267",6,2,5,0,0,0,1,3,7,0,0,0,0,1,2,0,0,0,0,1,3,0,0,1,1,6,15,0,0,0,0,1,3,0,0,0,0,3,6,0,0
"3268",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"3269",6,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3270",6,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3271",6,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"3272",6,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3273",6,3,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,5,7,0,0,0,0,0,0,0,2
"3274",6,3,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,0,0,0,0,0,0,0,1
"3275",6,3,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,2
"3276",6,3,0,0,0,0,0,1,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,1,2,5,0,0,0,0,0,0,0,0
"3277",6,3,0,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,6,0,0,0,0,0,0,1,0
"3278",6,3,0,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,1,1,1,1
"3279",6,3,0,0,0,0,0,2,3,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,7,12,0,0,1,1,5,11,0,0,0,0,0,0,0,1
"3280",6,3,0,0,0,0,0,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,4,0,0,0,0,0,0,1,0
"3281",6,3,0,0,0,0,0.75,1,3,0,0,0,0.75,3,6,0,0,0,0,1,1,0,0,0,1,46,55,0,0,0,3.5,17,32,0,0,0,0,1,1,1,2
"3282",6,3,0,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,28,37,0,0,0,0,5,7,0,0,0,1,4,6,2,0
"3283",6,3,0,0,0,0,1,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,2,8,18,0,0,1,3,4,15,0,0,0,0,0,0,0,1
"3284",6,3,0,0,0,0,1,1,3,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,2,5,13,0,0,0,0,0,0,1,2
"3285",6,3,0,0,0,0,1,1,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,4,8,21,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"3286",6,3,0,0,0,0,1,2,5,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,1,3,6,0,0,0,0,0,0,0,0
"3287",6,3,0,0,0,0,1,2,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"3288",6,3,0,0,0,0.5,1,1,5,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0.5,1,7,12,0,0,0,0,4,4,0,0,0,0,1,1,0,1
"3289",6,3,0,0,0,1,1,1,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,6,12,33,0,0,0,1,3,6,0,0,0,0,0,0,0,1
"3290",6,3,0,0,0,1,1,1,5,0,0,0,1,3,5,0,0,0,0,0,0,0,0,1,2,4,11,0,0,1,1,8,13,0,0,1,2,6,13,2,1
"3291",6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"3292",6,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0,0,1,1,1,2
"3293",6,3,1,0,0,0,0.75,2,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.75,3,5,0,0,0,0,1,1,0,0,0,0,1,1,0,1
"3294",6,3,1,0,0,0,1,1,4,0,0,0,1,5,8,0,0,0,0,1,1,0,0,0,1,4,10,0,0,0,1.25,6,12,0,0,0,0,1,1,0,0
"3295",6,3,1,0,0.25,1,1,1,7,0,0,0.5,1,2,6,0,0,0,0,0,0,0,1,2,4,6,25,0,0,0.5,1.75,11,25,0,0,0,0,1,2,0,0
"3296",6,3,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,0,0,1,1
"3297",6,3,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0.5,1,3,0,0,0,0,3,3,0,0
"3298",6,3,2,0,0,0,0.5,3,6,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0.5,8,13,0,0,0,0,5,6,0,0,0,0.5,1,3,0,0
"3299",6,3,3,0,0,0,0.75,8,15,0,0,0,0,3,7,0,0,0,0.75,2,5,0,0,0,1,16,25,0,0,0,1,14,27,0,0,0,1,2,7,1,1
"3300",6,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1
"3301",6,4,0,0,0,0,0,4,5,0,0,0,1,1,5,0,0,0,0,1,1,0,0,0,0,7,9,0,0,0,2,6,16,0,0,0,0,2,2,1,2
"3302",6,4,0,0,0,0,0.75,1,3,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,4,8,0,0,0,0.75,2,5,0,0,0,0.75,3,7,0,2
"3303",6,4,0,0,0,0,1,4,7,0,0,0,0.5,1,3,0,0,0,0,0,0,0,0,0,1.5,10,15,0,0,0,1.5,9,16,0,0,0,0,0,0,1,1
"3304",6,4,0,0,0,0.5,1,1,5,0,0,0.5,1,1,5,0,0,0,0,0,0,0,0.25,1,4.5,11,31,0,1,1,2,4,16,0,0,0,0,0,0,0,2
"3305",6,4,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0.5,2,4,0,0,0,1,2,5,0,0,0,0,1,1,1,1
"3306",6,4,1,0,0,0,0,1,2,0,0,0,0.5,2,4,0,0,0,0,1,1,0,0,0,0,8,9,0,0,0,1.5,12,18,0,0,0,0,2,2,0,1
"3307",6,4,1,0,0,0,0.5,1,3,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,11,20,0,0,0,0.5,4,7,0,0,0,0,2,2,1,2
"3308",6,4,1,0,0,1,1,1,7,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1.5,4,7,24,0,0,0,1.25,5,12,0,0,0,0,1,1,0,0
"3309",6,4,1,0,0,1,1,2,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,9.5,21,62,0,0,0,4,14,29,0,0,0,1,1,4,0,1
"3310",6,4,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0.25,1,3,0,0,0,0,1,1,1,1
"3311",6,4,2,0,0,0,1,1,5,0,0,0,0.25,1,3,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0.25,1,3,0,0,0,0,1,2,2,0
"3312",6,4,2,0,0,0,1,3,8,0,0,0,1,2,5,0,0,0,0,2,3,0,0,2,3,20,39,0,0,0,1,5,11,0,0,0,0,3,4,0,0
"3313",6,4,3,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,1,1,1,0
"3314",6,4,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,3,3,0,0,0,0,3,5,2,2
"3315",6,4,3,0,0,0,0,2,3,0,0,0,1,3,8,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,1.25,6,16,0,0,0,0,4,6,1,1
"3316",6,4,3,0,0,0,1,2,5,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,1,5,11,0,0,0,1,7,11,0,0,0,0,3,4,2,2
"3317",6,4,3,0,0,0,1,4,13,0,0,1,1,3,12,0,0,0,1,4,8,0,0,1,5,13,48,0,0,1,3,5,24,0,0,1,1.5,6,17,0,0
"3318",6,4,4,0,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0.75,3,7,0,0,0,0,1,1,0,0,0,0,3,5,0,2
"3319",6,4,4,0,0,0,0,2,5,0,0,0,0,4,9,0,0,0,0,2,3,0,0,0,0,6,12,0,0,0,0,16,25,0,0,0,0,3,5,1,1
"3320",6,4,4,0,0,0.5,1,2,9,0,0,0,1,2,7,0,0,0,1,1,6,0,0,1,1.75,6,19,0,0.25,2,3.75,10,35,0,0,1,2,5,18,1,2
"3321",6,4,6,0,0,0,0,1,2,0,0,0,0.25,1,4,0,0,0,0,1,1,0,0,0,0,4,6,0,0,0,0.25,5,9,0,0,0,0,2,3,0,0
"3322",6,5,0,0,0,0,0,5,6,0,0,0,1,3,6,0,0,0,0,1,1,0,0,0,0,8,9,0,0,0,1,4,8,0,0,0,0,1,1,1,1
"3323",6,5,0,0,0,0,1,2,6,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,11,19,0,0,0,0.5,3,6,0,0,0,0,1,1,1,2
"3324",6,5,0,0,0,0.5,1.25,5,12,0,0,0,1.25,2,8,0,0,0,0,2,3,0,0.75,3,6.5,30,68,0,0,0,2.25,8,21,0,0,0,0.75,6,14,0,0
"3325",6,5,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,1,2,2,0
"3326",6,5,1,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0
"3327",6,5,1,0,0,0,0.25,1,3,0,0,0.5,1,1,6,0,0,0,0,1,2,0,0,0,1,3,6,0,0,0.5,1,2,8,0,0,0,0,1,2,0,0
"3328",6,5,1,0,0,0,1,3,15,0,0,0,1,5,20,0,0,0,0,1,4,0,0,0,1,12,28,0,0,0,2,16,37,0,0,0,0,7,10,1,0
"3329",6,5,1,0,0,0,1.25,2,8,0,0,0,0.25,1,3,0,0,0,0,1,1,0,0,0.5,3,13,30,0,0,0.5,1,2,8,0,0,0,0,3,3,0,2
"3330",6,5,1,0,0,1,1,2,8,0,0.75,1,1.25,3,13,0,0,0,0,1,1,0,0,1,3.5,6,24,0,1,2,7,10,41,0,0,1.5,3.75,8,30,2,2
"3331",6,5,2,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0
"3332",6,5,2,0,0,0,0,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,6,8,0,0,1,1,3,12,0,0,0,0,0,0,1,2
